"Iteration","volume avg. inflow (row-1_turbine-1) Monitor: volume avg. inflow (row-1_turbine-1) Monitor (m/s)","volume avg. inflow (row-1_turbine-2) Monitor: volume avg. inflow (row-1_turbine-2) Monitor (m/s)","volume avg. inflow (row-1_turbine-3) Monitor: volume avg. inflow (row-1_turbine-3) Monitor (m/s)","volume avg. inflow (row-1_turbine-4) Monitor: volume avg. inflow (row-1_turbine-4) Monitor (m/s)","volume avg. inflow (row-1_turbine-5) Monitor: volume avg. inflow (row-1_turbine-5) Monitor (m/s)","volume avg. inflow (row-2_turbine-1) Monitor: volume avg. inflow (row-2_turbine-1) Monitor (m/s)","volume avg. inflow (row-2_turbine-2) Monitor: volume avg. inflow (row-2_turbine-2) Monitor (m/s)","volume avg. inflow (row-2_turbine-3) Monitor: volume avg. inflow (row-2_turbine-3) Monitor (m/s)","volume avg. inflow (row-2_turbine-4) Monitor: volume avg. inflow (row-2_turbine-4) Monitor (m/s)"
320.0,1.0039881242698234,1.0025343255054042,1.0026319925412266,1.0024939535518647,1.0039305358274098,1.0397433934941944,1.040396358817013,1.0392305545748866,1.0403816951968647
321.0,1.0039822735422586,1.002533307154948,1.0026360470798403,1.0024996498628442,1.003934997630106,1.0397087725001077,1.0403539363349803,1.0391867699382733,1.0403328313357427
322.0,1.0039735754257713,1.0025304095806693,1.002640845403786,1.0025062485255116,1.0039403497157822,1.0396751481070308,1.0403189761226699,1.039147213849826,1.040291296498907
323.0,1.0039676199716936,1.0025289018398902,1.0026444007066977,1.0025113451851024,1.0039444591123807,1.0396411286180898,1.0402817456161113,1.0391099235623167,1.0402497992437234
324.0,1.0039629755293544,1.0025278826861475,1.0026484150541652,1.002516998518585,1.00394947652943,1.039609036832227,1.0402496143226039,1.0390766526848556,1.0402147128097896
325.0,1.0039586922818728,1.0025270077833375,1.002652346155216,1.0025225622994962,1.0039544969978813,1.0395781373813655,1.04022038234477,1.0390478339377036,1.0401829626983117
326.0,1.0039544815919583,1.0025259218399232,1.002655863570764,1.002527599549601,1.0039589730635163,1.0395482612347062,1.0401932983205142,1.039022038200989,1.0401544337413078
327.0,1.0039500851041867,1.002524584477083,1.002658921707833,1.0025324351876925,1.003963467016235,1.0395187522862996,1.0401681734104151,1.0389990779625253,1.0401285775101248
328.0,1.0039455927961023,1.0025231962724934,1.0026618592277048,1.0025369137862365,1.003967649068865,1.0394896926946573,1.0401443261526864,1.0389778509426408,1.0401051150926546
329.0,1.0039413854619605,1.0025215768180304,1.0026644911664335,1.002541020653399,1.0039715006512846,1.0394609963275754,1.0401217804395035,1.0389586515983227,1.040083910551377
330.0,1.0039371861362711,1.002519974397593,1.0026668221859705,1.0025447672756695,1.0039752168422906,1.0394326220033148,1.040100582842587,1.0389412757319023,1.040064811845876
331.0,1.0039331491749746,1.0025181446339524,1.002668711923201,1.002548328425272,1.0039787964613942,1.0394048485486438,1.0400807832715566,1.0389257200697104,1.0400476768423113
332.0,1.0039292857743667,1.0025163548119305,1.0026705372304858,1.0025515514692633,1.0039820673297266,1.0393777366077641,1.0400621614248846,1.0389118091958813,1.0400324667716128
333.0,1.003925815168122,1.0025146923227513,1.0026720964515108,1.0025544672247224,1.0039851034175293,1.0393513907553753,1.0400450114816022,1.0388996651292854,1.040019090602125
334.0,1.003922653863547,1.0025131219610712,1.0026735762047685,1.0025572172392945,1.0039879941166758,1.0393256632064642,1.0400288877763513,1.0388889741811214,1.0400072335949309
335.0,1.0039198744075641,1.0025116726283554,1.0026748692230862,1.0025597203802759,1.0039907153122682,1.03930070391811,1.040013841975147,1.0388797409615158,1.0399968848083083
336.0,1.0039173338940794,1.0025102155960304,1.002675948087604,1.0025620377627502,1.0039932695344058,1.039276340999367,1.039999710409317,1.0388718454462622,1.0399878282332418
337.0,1.0039152903314237,1.0025091257868983,1.0026768292828943,1.0025639411636995,1.0039953477963353,1.0392527353658747,1.0399854717028083,1.038865121261768,1.039979017545345
338.0,1.0039123032069053,1.0025067650604578,1.0026774325484398,1.002565916639097,1.0039980152571462,1.0392287026949407,1.0399739552692553,1.0388601730424858,1.0399739383258708
339.0,1.0039101359252152,1.0025054321117308,1.002677811624631,1.0025673396364634,1.0039996279882202,1.0392056680085566,1.0399606746323875,1.0388551870824152,1.0399667909631163
340.0,1.003908289640824,1.0025042652425775,1.0026782700314154,1.002568729874076,1.0040012722930782,1.0391832105515657,1.039947708442835,1.0388501969591195,1.0399599658653826
341.0,1.0039068513846157,1.0025032638636113,1.002679150352464,1.002570488460276,1.0040034519441183,1.0391616571063467,1.0399367916998392,1.0388462433460075,1.0399554644980407
342.0,1.0039057007766503,1.002502429030553,1.0026795579615473,1.0025717180783027,1.004004903608137,1.0391411071669674,1.0399253177295917,1.0388439023142162,1.039950486059747
343.0,1.0039048272483655,1.002501552929705,1.0026802182835737,1.0025731693607198,1.0040068432451676,1.0391207988699096,1.0399157206786538,1.0388421569299948,1.0399474773815434
344.0,1.0039041408132692,1.0025008890899287,1.0026805452382652,1.0025741719366381,1.0040081133359695,1.0391015999750703,1.039905458110358,1.0388413587003806,1.039943823731568
345.0,1.0039033059283229,1.002499941719567,1.0026809102660053,1.0025752654299787,1.0040096007757577,1.0390819556288409,1.0398960279366132,1.0388403518122924,1.0399411475345164
346.0,1.0039027238902622,1.0024992652736315,1.0026809856514705,1.0025759587875793,1.0040106152398203,1.0390637689735789,1.0398861198553968,1.0388403999288613,1.0399381518412703
347.0,1.0039018775022988,1.002498202461626,1.0026809329248132,1.0025765482639863,1.0040117447515144,1.039044975989038,1.03987673441375,1.0388398754349528,1.0399357853501574
348.0,1.0039013093814027,1.0024974669530853,1.0026807817290293,1.0025769333748078,1.0040124476551144,1.0390277106196792,1.03986708941297,1.038840360195748,1.0399330724844722
349.0,1.0039006964178394,1.0024964380023007,1.0026805357958382,1.0025772530194235,1.0040133587491338,1.0390100923868455,1.039857931701125,1.0388402990196657,1.0399311070181767
350.0,1.0039002654414053,1.0024956925734663,1.0026802151598204,1.0025774027943004,1.004013839177874,1.038993991341007,1.0398486862609513,1.03884107171089,1.0399286868080264
351.0,1.0038999541516085,1.0024948377996727,1.0026798341925036,1.0025774891929715,1.0040143902220233,1.0389777331558467,1.0398400719543806,1.0388414891770141,1.0399268404038875
352.0,1.0038997885214336,1.0024942015761222,1.002679423814084,1.0025774417090536,1.0040146432900101,1.0389629837473773,1.0398314825250927,1.0388424971042458,1.0399247314892404
353.0,1.003899770601653,1.002493532502802,1.0026789442549955,1.0025773140595255,1.0040149391532844,1.038948376517243,1.0398235713363084,1.0388433031901136,1.0399231658632901
354.0,1.0038998489641533,1.00249304199045,1.0026784953765406,1.0025771092844074,1.0040149714393904,1.0389350454773163,1.039815766422365,1.0388444843300852,1.0399213653559163
355.0,1.0039001063830735,1.0024925258112105,1.0026779829262846,1.0025768162158566,1.0040150652317064,1.0389218832790812,1.0398084343873495,1.038845455588792,1.039919948767661
356.0,1.0039003925083796,1.0024921398631277,1.0026774962754263,1.0025764877085939,1.0040149250923502,1.0389099196215656,1.0398012891934025,1.0388466567617705,1.0399183402133645
357.0,1.0039008847786806,1.0024917350085492,1.0026768913044688,1.00257600430383,1.004014818197799,1.0388980035022455,1.0397945469509724,1.0388475948918632,1.0399169872677159
358.0,1.0039013811967412,1.0024914513495589,1.0026763632652624,1.0025755644561185,1.0040145510895429,1.0388873255389173,1.0397880017875543,1.0388487865881033,1.0399155034816885
359.0,1.0039020811081527,1.0024911483225976,1.0026757108944837,1.0025749774218886,1.0040142961269063,1.0388766761214152,1.0397818118602047,1.0388497512009662,1.0399142200538305
360.0,1.003902731912917,1.0024909547741905,1.002675154266255,1.0025744503924567,1.0040139429072645,1.0388671942067054,1.0397758652272873,1.038850855837212,1.0399128428028472
361.0,1.0039035474369944,1.0024907380423562,1.0026744974701929,1.0025737831013337,1.0040135873101401,1.0388577658980842,1.0397701721586539,1.0388516110885957,1.0399115844093039
362.0,1.0039042928478432,1.0024906137504632,1.0026739349870906,1.0025732025445089,1.0040131566380384,1.0388494297546802,1.0397646957949704,1.0388524379586823,1.0399101876129062
363.0,1.003905274737272,1.0024905039939045,1.002673281528902,1.0025724366913549,1.0040126568548773,1.0388411428109214,1.0397595063440388,1.0388529930079013,1.0399089376483321
364.0,1.003906130292639,1.0024904533656636,1.0026727325559734,1.0025717919626016,1.0040121157128068,1.0388339136952935,1.039754555591768,1.0388534971872312,1.039907505296325
365.0,1.0039078732270699,1.0024905978844323,1.002671616406392,1.0025704152975936,1.0040109771169055,1.0388267313123645,1.0397497714617645,1.0388539668465087,1.0399063283289391
366.0,1.0039089559367589,1.0024906715162678,1.002671004021322,1.002569594077351,1.004010174744717,1.0388203956084403,1.0397453040478484,1.0388541094892139,1.039904868250093
367.0,1.0039098925386283,1.0024907552666236,1.0026704644230504,1.002568849954647,1.0040094772042703,1.038814496719642,1.0397410530547508,1.0388538268638179,1.0399031014799327
368.0,1.0039106783704503,1.0024907786184045,1.0026700137854336,1.0025681709349106,1.0040089547123063,1.0388088121560608,1.039737122057921,1.0388535813557305,1.0399016318077825
369.0,1.0039114308478205,1.002490815502416,1.0026695827029735,1.002567557853388,1.0040084069264013,1.0388039775375977,1.039733447787656,1.0388532304179556,1.0399001187297454
370.0,1.003912609071374,1.0024908325726332,1.0026689272756022,1.0025666869644456,1.0040077860032943,1.0387991150672755,1.039730042808048,1.038853319939925,1.0398990848509633
371.0,1.0039134951103894,1.0024908910064156,1.002668470436523,1.0025660616700571,1.0040071995860453,1.0387953956231601,1.0397268869200713,1.038852713168423,1.0398975934991952
372.0,1.0039145016121693,1.0024909952092265,1.0026679156829168,1.0025653100609762,1.0040065573525496,1.0387917390955386,1.039723759741159,1.0388517786628244,1.039895892734902
373.0,1.0039156150262838,1.0024911944738146,1.0026673924379188,1.0025645192919534,1.0040058357350035,1.0387886979500696,1.0397209062812833,1.038850778491317,1.0398942325655471
374.0,1.00391674433919,1.002491439492836,1.0026669122008978,1.0025637510323235,1.0040050942501588,1.038786087039526,1.0397182824936662,1.038849603616797,1.0398925149211433
375.0,1.0039178688199475,1.0024916829150547,1.0026664368458822,1.0025629777575047,1.0040043425326737,1.0387838632248871,1.0397158631835481,1.0388482445737512,1.0398907549813008
376.0,1.0039188058582524,1.002491904736362,1.0026660686340083,1.0025623487216582,1.0040036954892189,1.0387822156960047,1.0397137169303876,1.0388466354725323,1.0398889067449535
377.0,1.0039202818194697,1.002492293980993,1.0026654856177502,1.0025613709823833,1.0040027291642757,1.0387804911266736,1.0397115284969662,1.0388452850186216,1.0398873244997198
378.0,1.0039212721542508,1.0024925609224435,1.0026651217295308,1.0025607191359072,1.0040020078462848,1.0387794296477728,1.0397097035446732,1.0388435053605376,1.0398855432129857
379.0,1.0039221416628048,1.0024927979802845,1.002664805741303,1.0025601112808675,1.0040013902493186,1.0387783904854309,1.0397079274806251,1.0388415547198062,1.0398836468379458
380.0,1.003922904818859,1.0024930151108251,1.0026645317606988,1.0025595922917148,1.0040008470986994,1.0387778288960312,1.0397063802098112,1.0388394862212833,1.039881767335931
381.0,1.0039237839353823,1.0024932188869273,1.00266418506035,1.0025589788048799,1.0040003064327827,1.0387769987223108,1.0397046945694783,1.0388375989573875,1.039880037882263
382.0,1.0039244521302524,1.0024933978746033,1.0026639434703752,1.0025585354371234,1.0039998330383282,1.0387770373874547,1.0397033578693746,1.0388353910053605,1.0398781614721948
383.0,1.0039251804839882,1.0024935841619105,1.0026636569974936,1.0025580265383611,1.0039993324641197,1.0387769330761376,1.0397019830853085,1.0388331301650842,1.0398762321571096
384.0,1.0039259131945262,1.002493814815152,1.0026634022435232,1.002557522463047,1.0039988132425564,1.0387772283603531,1.0397007459101453,1.0388307310790312,1.0398742759604784
385.0,1.0039266232023252,1.0024940472605397,1.0026631613066477,1.0025570402907606,1.0039982911445118,1.0387777819694464,1.0396996681348694,1.0388282951993044,1.0398723024420171
386.0,1.00392719788117,1.0024942419920737,1.002662980914982,1.0025566516254119,1.0039978592915657,1.038778664515099,1.039698812663634,1.0388257064570436,1.039870296062204
387.0,1.003928071011816,1.0024945917608556,1.002662732487647,1.0025560883435116,1.0039972256894856,1.0387795875267756,1.0396978571846618,1.0388232500907189,1.0398683350173774
388.0,1.0039286606074806,1.002494813498925,1.002662574456167,1.0025557044204498,1.003996760273569,1.0387808624997483,1.0396972108751112,1.0388206358733212,1.0398663684730602
389.0,1.0039291807830852,1.0024950107106865,1.0026624383265454,1.0025553610055487,1.003996361087285,1.0387821235287604,1.0396966681852018,1.0388179903963175,1.0398643966678276
390.0,1.003929643154555,1.002495183573011,1.0026623268963286,1.0025550551699731,1.0039960430613142,1.0387831899916198,1.039695975482399,1.0388154251302062,1.0398624801538794
391.0,1.0039300130697153,1.002495339877407,1.0026622349538874,1.0025548042370909,1.0039957591763902,1.0387846073662277,1.0396954859449932,1.0388127800598703,1.0398605895786857
392.0,1.003930377198493,1.0024954908856913,1.002662149654616,1.0025545589737672,1.0039955134812684,1.0387858622144912,1.0396948487705404,1.038810206371702,1.0398587053432824
393.0,1.0039306514416173,1.0024956206183984,1.0026620870475407,1.0025543680394882,1.003995299520708,1.0387874779122197,1.0396944287312713,1.0388075715863403,1.0398568547923
394.0,1.0039310504144265,1.0024958309413938,1.0026620352984255,1.0025541309029529,1.0039949914932507,1.0387892819250102,1.03969396195131,1.038804964879289,1.0398549020068828
395.0,1.0039313214607721,1.002495967096897,1.0026620007007632,1.002553965712002,1.0039947671583367,1.0387912809781548,1.0396937200072043,1.0388023846822576,1.0398530603764056
396.0,1.0039315740285633,1.0024960937429934,1.0026619700540795,1.0025538039617992,1.0039945610226493,1.0387931491394915,1.0396935766735782,1.0387998367897189,1.0398512544413403
397.0,1.0039318508808903,1.002496238133617,1.0026619455990038,1.0025536387249228,1.0039943628377166,1.0387948271464011,1.0396933797011152,1.038797383710421,1.0398494816710302
398.0,1.0039320400201397,1.0024963576023618,1.0026619404005161,1.002553527305988,1.0039942083330524,1.0387967529928548,1.0396933171608227,1.0387949526890539,1.0398478033604184
399.0,1.0039322283865633,1.0024964907559346,1.002661956122655,1.0025534296873573,1.0039940801590208,1.0387984791137694,1.039693109792399,1.0387925662000508,1.0398460764311022
400.0,1.003932352770074,1.0024965973249518,1.0026619723439354,1.0025533601907102,1.0039939749915319,1.038800394771082,1.0396930766225734,1.0387902547524024,1.0398444760083148
401.0,1.0039324508730652,1.0024967269365486,1.0026620487079247,1.0025533241374058,1.0039938910344115,1.0388023778473134,1.0396929885139452,1.0387879079792761,1.0398427577186646
402.0,1.0039325162115218,1.0024968201989561,1.0026620905905208,1.0025532979463028,1.0039938257382857,1.0388044723945156,1.0396930584395945,1.038785713979951,1.0398412085737425
403.0,1.0039325816805258,1.002496894400192,1.0026621310157675,1.002553273809821,1.0039937706783575,1.0388064102834478,1.0396931687127144,1.038783625324496,1.0398397334469711
404.0,1.0039326509612279,1.002496965322692,1.0026621865003214,1.0025532596641304,1.0039937284676976,1.0388082102165135,1.0396932020942864,1.038781559206144,1.039838234917392
405.0,1.0039326666239776,1.002497031393815,1.0026622369823333,1.0025532624930913,1.003993710379121,1.0388101023434493,1.0396933588475057,1.0387796157699847,1.0398368729258387
406.0,1.003932660139095,1.0024970967156552,1.0026623205410714,1.0025532863788558,1.0039937122738916,1.0388118494801915,1.0396934242285092,1.0387776666348019,1.0398354443097086
407.0,1.003932631845706,1.0024971470605215,1.0026623843705629,1.0025533142811125,1.0039937220548794,1.0388136406431192,1.0396935845458362,1.0387758870396764,1.0398341670847315
408.0,1.0039325795011174,1.0024971949487882,1.002662481670548,1.0025533690141593,1.0039937516894748,1.038815364727864,1.03969370193321,1.0387740899874098,1.039832828080463
409.0,1.003932513093878,1.0024972297604855,1.0026625552928783,1.0025534180710785,1.0039937854671617,1.0388171064706022,1.0396939053304923,1.0387724648166523,1.0398316451679803
410.0,1.003932427432425,1.0024972537656855,1.0026626521299264,1.0025534875201045,1.0039938351561515,1.0388187526811008,1.0396940731594426,1.0387708157554694,1.0398303977244996
411.0,1.003932336600528,1.0024972739456381,1.0026627271720012,1.0025535498445468,1.0039938848325471,1.0388203925212216,1.0396942984675641,1.0387693553434585,1.0398293118326654
412.0,1.0039322287445567,1.002497283337179,1.0026628250343554,1.0025536334905791,1.0039939509022209,1.0388219158971481,1.0396944967311756,1.0387678619912712,1.0398281603278536
413.0,1.0039321203017126,1.002497290287892,1.0026628978075875,1.0025537044982804,1.0039940139306651,1.0388234298532517,1.039694736337808,1.0387665729219961,1.0398271774702208
414.0,1.0039319912591966,1.002497286921492,1.0026629955265862,1.002553798944731,1.003994099988444,1.038824873454719,1.0396949616344273,1.0387652488318693,1.0398261316684474
415.0,1.003931867404229,1.0024972832179695,1.0026630688697473,1.0025538793915036,1.0039941780177881,1.0388262456175676,1.0396952147321905,1.038764130763528,1.0398252559781402
416.0,1.0039317198112223,1.0024972725593284,1.002663173602855,1.002553989050594,1.0039942843355252,1.0388275693544449,1.0396954586689007,1.038762970344388,1.0398243206821127
417.0,1.0039315844639396,1.002497261453914,1.002663249000741,1.0025540797171304,1.0039943777724416,1.0388287894642259,1.0396957147444241,1.0387620168945626,1.0398235517779768
418.0,1.0039313208785263,1.0024971688080937,1.0026634134843573,1.0025542967665868,1.003994624153415,1.0388303946007649,1.0396962931841285,1.0387612112212052,1.0398228600553916
419.0,1.003931188621443,1.002497143025803,1.002663502018978,1.0025544182421022,1.003994769888887,1.0388316929134385,1.0396967101561798,1.0387605200865588,1.0398223016166526
420.0,1.0039311179295176,1.0024971605091049,1.0026635901651715,1.0025545307747241,1.003994896851237,1.0388327259396561,1.0396969983805229,1.0387597910833022,1.0398217106316674
421.0,1.0039310299149207,1.0024971627225432,1.002663666702123,1.0025546368209968,1.0039950195562455,1.0388337155644864,1.0396973204248479,1.0387592322892367,1.0398212559242375
422.0,1.003930955620908,1.0024972002891352,1.0026637677182553,1.0025547498053429,1.0039951417890978,1.0388346063627123,1.0396975554453631,1.0387585454703907,1.0398206847882532
